cost,charging_points,pay_at_location,is_operational,latitude,longitude,operator,connection_type,Address
Unknown,1,Unknown,Unknown,-31.4959082,131.8127096,RAA,Type 2 (Socket Only),"RAA, Eyre Highway, Coorabie, Yalata, Pastoral Unincorporated Area, South Australia, 5690, Australia"
Unknown,1,Unknown,Unknown,-36.3713731,142.9816961,Evie Networks,CHAdeMO,"McCulloch Street, Donald, Shire of Buloke, Victoria, 3480, Australia"
Unknown,1,Unknown,Unknown,-34.2992293,146.0783037,Chargefox,Unknown,"Mackay Avenue, Yoogali, Griffith, Griffith City Council, New South Wales, 2680, Australia"
Unknown,1,Unknown,Unknown,-31.449825,130.8968297,NRMA,CHAdeMO,"Old Eyre Highway, Nullarbor, Yalata, Pastoral Unincorporated Area, South Australia, 5690, Australia"
Unknown,1,Unknown,Unknown,-37.8291883,144.7229835,Chargefox,Unknown,"73, Alcock Road, Albright, Truganina, Melbourne, City of Wyndham, Victoria, 3029, Australia"
Unknown,1,Unknown,Unknown,-37.8253323,144.9499059,Chargefox,CHAdeMO,"15, Convention Centre Place, South Wharf, Melbourne, City of Melbourne, Victoria, 3006, Australia"
Unknown,1,Unknown,Unknown,-37.3453772,144.7439047,Evie Networks,CHAdeMO,"William Street, Romsey, Shire of Macedon Ranges, Victoria, 3434, Australia"
Unknown,1,Unknown,Unknown,-37.8699815,145.2376796,Jolt,Type 2 (Socket Only),"Burwood Highway, Wantirna South, Melbourne, City of Knox, Victoria, 3152, Australia"
Unknown,1,Unknown,Unknown,-34.030909,150.8489837,Evie Networks,CHAdeMO,"Brookfield Road, Minto, Sydney, Campbelltown City Council, New South Wales, 2566, Australia"
Unknown,1,Unknown,Unknown,-35.1054081,138.5286618,Evie Networks,CHAdeMO,"Ocean to Vines Rail Trail, Morphett Vale, Adelaide, City of Onkaparinga, South Australia, 5161, Australia"
Unknown,1,Unknown,Unknown,-33.4813548,150.1364405,Evie Networks,CHAdeMO,"Great Western Highway, Bowenfels, Lithgow, Lithgow City Council, New South Wales, 2790, Australia"
Unknown,6,Unknown,Unknown,-34.2921105,146.0518678,Tesla Supercharger,Unknown,"Tesla Supercharger, Bridge Road, Griffith, Griffith City Council, New South Wales, 2680, Australia"
Unknown,1,Unknown,Unknown,-38.245915,143.9831636,AmpCharge,Unknown,"Anderson Street, Winchelsea, Surf Coast Shire, Victoria, 3241, Australia"
Unknown,4,Unknown,Unknown,-37.7839148,144.7725509,Evie Networks,Unknown,"Mount Derrimut Road, Derrimut, Melbourne, City of Brimbank, Victoria, 3026, Australia"
Unknown,1,Unknown,Unknown,-37.9098986,144.6138686,Chargefox,Unknown,"Charlwood Promenade, Harpley, Werribee, Melbourne, City of Wyndham, Victoria, 3030, Australia"
Unknown,1,Unknown,Unknown,-35.7321837,143.9200675,Tesla Supercharger,Unknown,"Tesla Supercharger, Victoria Street, Kerang, Shire of Gannawarra, Victoria, 3579, Australia"
Unknown,2,Unknown,Unknown,-37.1293905,142.5238179,NRMA Parks and Resorts,Type 2 (Socket Only),"NRMA Parks and Resorts, 2372, Grampians Road, Halls Gap, Shire of Northern Grampians, Victoria, 3381, Australia"
Unknown,1,Unknown,Unknown,-37.6492826,143.8841475,Unknown,Type 2 (Socket Only),"Goldfields Track, Buninyong, City of Ballarat, Victoria, 3357, Australia"
Unknown,1,Unknown,Unknown,-33.180758,138.0115308,RAA,CHAdeMO,"RAA, Mary Elie Street, Port Pirie, Port Pirie Regional Council, South Australia, 5540, Australia"
Unknown,1,Unknown,Unknown,-33.2058011,138.6053105,RAA,Type 2 (Socket Only),"RAA, Irvine Street, Jamestown, Northern Areas Council, South Australia, 5491, Australia"
Unknown,1,Unknown,Unknown,-33.7737796,138.2118215,RAA,CHAdeMO,"RAA, Augusta Highway, Burnsfield, Snowtown, Wakefield Regional Council, South Australia, 5520, Australia"
Unknown,1,Unknown,Unknown,-37.7082491,147.8344445,Evie Networks,CHAdeMO,"Main Street, Bruthen, Shire of East Gippsland, Victoria, 3885, Australia"
Unknown,1,Unknown,Unknown,-38.1607247,144.3058758,Evie Networks,CHAdeMO,"36-46, Province Boulevard, Highton, Geelong, City of Greater Geelong, Victoria, 3126, Australia"
Unknown,1,Unknown,Unknown,-35.0711856,142.3201772,NRMA,CHAdeMO,"Fox Lane, Ouyen, Rural City of Mildura, Victoria, 3490, Australia"
Unknown,4,Unknown,Unknown,-36.7275865,146.9581559,Tesla Supercharger,Unknown,"Tesla Supercharger, Riverside Avenue, Bright, Alpine Shire, Victoria, 3741, Australia"
Unknown,1,Unknown,Unknown,-35.2534898,149.0707193,Evie Networks,Unknown,"Henshall Way, Macquarie, District of Belconnen, Australian Capital Territory, 2614, Australia"
Unknown,4,Unknown,Unknown,-37.6839369,144.881856,Evie Networks,CHAdeMO,"Western Avenue, Westmeadows, Melbourne, City of Hume, Victoria, 3049, Australia"
Unknown,1,Unknown,Unknown,-26.6698543,152.0014406,NRMA,Unknown,"NRMA, Henry Street, Nanango, South Burnett Regional, Queensland, Australia"
Unknown,6,Unknown,Unknown,-34.5114833,144.8424321,Tesla Supercharger,Unknown,"Tesla Supercharger, Moss Street, Hay, Hay Shire Council, New South Wales, 2711, Australia"
Unknown,6,false,false,-30.07009045,114.9655429,Tesla (Tesla-only charging),CCS (Type 2),"Green Head, Shire Of Coorow, Western Australia, 6514, Australia"
0.68,4,false,true,-25.28604155,152.8158039,Evie,CCS (Type 2),"Lakeview Court, Eli Waters, Hervey Bay, Fraser Coast Regional, Queensland, 4655, Australia"
Unknown,2,false,true,-23.75224091,114.014304,Chargefox,CCS (Type 2),"Exmouth Turnoff Information Bay, Minilya-Exmouth Road, Minilya, Shire Of Carnarvon, Western Australia, Australia"
65c/kWh,6,false,true,-32.30936056,115.8304234,BP Pulse (AU),CCS (Type 2),"Kwinana Freeway PSP, Baldivis, City of Rockingham, Western Australia, 6171, Australia"
$0.70/kWh,2,true,true,-26.19937597,152.6570569,(Unknown Operator),CCS (Type 2),"Gunabul Par 3, Power Road, Southside, Gympie Regional, Queensland, Australia"
Unknown,2,false,true,-27.6891709,152.6532224,Elanga (AU),CCS (Type 2),"Ipswich Motorsport Precinct, Champions Way, Willowbank, Greater Brisbane, Queensland, 4306, Australia"
enquire,1,false,true,-36.30515051,150.1252783,(Unknown Operator),Type 2 (Tethered Connector) ,"Lamont Young Drive, Mystery Bay, Eurobodalla Shire Council, New South Wales, 2546, Australia"
0,3,Unknown,true,-37.70397622,145.1052182,(Unknown Operator),Type 2 (Socket Only),"Carter Reserve Parking Area, Carter Street, Greensborough, Melbourne, City of Banyule, Victoria, 3088, Australia"
69c / KwH,1,false,true,-37.68912459,144.9566247,Tesla (Tesla-only charging),CCS (Type 2),"Tesla Supercharger, Camp Road, Campbellfield, Melbourne, City of Hume, Victoria, 3061, Australia"
$0.69/kWh,12,false,true,-36.07928408,146.9136013,Tesla (including non-tesla),CCS (Type 2),"Stanley Street, Albury, Albury City Council, New South Wales, 2640, Australia"
$0.69/kWh,6,false,true,-35.13104691,147.3397865,Tesla (including non-tesla),CCS (Type 2),"Tesla Supercharger, Fernleigh Road Shared Path, Glenfield Park, Wagga Wagga City Council, New South Wales, 2650, Australia"
Unknown,1,false,true,-38.08489638,145.2784971,Evie,CCS (Type 2),"South Gippsland Highway, Cranbourne, Melbourne, City of Casey, Victoria, 3977, Australia"
Unknown,3,false,true,-38.10907516,145.2817624,Engie,CHAdeMO,"Cranbourne Park, High Street, Cranbourne, Melbourne, City of Casey, Victoria, 3977, Australia"
$0.55/kWh,1,false,true,-38.11028665,145.2640708,BP Pulse (AU),CCS (Type 2),"Jasbe, Cranbourne-Frankston Road, Cranbourne West, Melbourne, City of Casey, Victoria, 3977, Australia"
Unknown,12,false,true,-37.83781642,145.1346849,Tesla (including non-tesla),CCS (Type 2),"HomeCo, Ailsa Street, Box Hill South, Melbourne, City of Whitehorse, Victoria, 3128, Australia"
$0.69/kWh,3,false,true,-37.90752809,145.0111778,Tesla (including non-tesla),CCS (Type 2),"Hope Street, Brighton East, Melbourne, City of Bayside, Victoria, 3187, Australia"
$0.60/kWh for pay-as-you-go charging.,1,false,true,-37.94495496,145.0019293,Ampol AmpCharge,CCS (Type 2),"Ampol, Bridge Street, Hampton, Melbourne, City of Bayside, Victoria, 3188, Australia"
Unknown,1,false,true,-38.00841347,145.0848841,Evie,CCS (Type 2),"Bay Trail, Mordialloc, Melbourne, City of Kingston, Victoria, 3195, Australia"
$0.35 per KwH,2,false,true,-29.25176715,114.9353368,Exploren,Type 2 (Tethered Connector) ,"Point Leander Drive, Dongara, Shire of Irwin, Western Australia, 6525, Australia"
See Exploren app.,4,Unknown,true,-33.485306,150.1520458,Exploren,Type 2 (Socket Only),"Lithgow City Bowling Club, Peachman Avenue, Cooerwull, Lithgow, Lithgow City Council, New South Wales, 2790, Australia"
$0.60/kWh,1,false,true,-34.07085888,150.8066558,Chargefox,CCS (Type 2),"Campbelltown, Sydney, Campbelltown City Council, New South Wales, 2560, Australia"
$0.45 per kWh,2,false,true,-31.97974758,115.9719759,Chargefox,CCS (Type 2),"Baldwin Street, Kewdale, City of Belmont, Western Australia, 6105, Australia"
Unknown,3,false,true,-20.05385008,119.8271567,Chargefox,CCS (Type 2),"Great Northern Highway, Pardoo, Shire of East Pilbara, Western Australia, Australia"
Unknown,1,false,true,-33.74193878,151.2136454,(Unknown Operator),CCS (Type 2),"Blackbutts Road, Frenchs Forest, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2086, Australia"
Unknown,1,false,true,-33.74193878,151.2136454,(Unknown Operator),Unknown,"Blackbutts Road, Frenchs Forest, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2086, Australia"
"DC is Evening peak 68c kWh (5:00pm to 10:00pm), Standard 59c kWh (all other times), AC is Evening peak 32c kWh (5:00pm to 10:00pm), Standard 25c kWh (all other times)",7,false,true,-34.18231041,139.9863102,Chargefox,CCS (Type 2),"Strangman Road, Waikerie, The District Council of Loxton Waikerie, South Australia, 5330, Australia"
"Evening peak 32c kWh (5:00pm to 10:00pm), Standard 25c kWh (all other times)",3,false,true,-34.1860518,139.9966128,Chargefox,Type 2 (Socket Only),"Ian Oliver Drive, Waikerie, The District Council of Loxton Waikerie, South Australia, 5330, Australia"
$0.68/kWh,12,false,true,-32.76374295,151.7421014,Tesla (including non-tesla),CCS (Type 2),"Tesla Supercharger, Glenelg Street, Raymond Terrace, Newcastle-Maitland, Port Stephens Council, New South Wales, 2324, Australia"
Unknown,8,false,true,-35.25805967,149.4398991,Exploren,Type 2 (Socket Only),"Ellendon Street, Bungendore Village, Bungendore, Queanbeyan-Palerang Regional Council, New South Wales, 2621, Australia"
"$0.45 per kWh, may vary. See chargehub app.",1,Unknown,true,-32.80115992,116.4752293,Chargehub,Type 2 (Socket Only),"St John Ambulance, Bannister Road, Boddington, Shire Of Boddington, Western Australia, 6390, Australia"
Unknown,2,false,true,-31.2557851,136.80266,Chargefox,CCS (Type 2),"Spuds Roadhouse, Olympic Dam Highway, Arcoona, Pimba, Pastoral Unincorporated Area, South Australia, 5720, Australia"
$10 per hour @22kw,1,true,true,-25.84073682,133.2997496,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),"Stuart Highway, Ghan, Kulgera, Macdonnell Region, Northern Territory, Australia"
Unknown,1,false,true,-33.76545666,150.6214988,Ampol AmpCharge,CCS (Type 2),"Ampol, Wascoe Street, Glenbrook, Sydney, Blue Mountains City Council, New South Wales, 2773, Australia"
$0.60 per kWh at all times.,4,false,true,-33.95359045,115.0707911,Chargefox,CCS (Type 2),"Wallcliffe Road, Margaret River, Shire Of Augusta Margaret River, Western Australia, 6285, Australia"
"$0.60 per kWh for high power DC, $0.35 per kWh for low power AC.",3,false,true,-30.75011133,121.4751154,Chargefox,CCS (Type 2),"Wearne Lane, Kalgoorlie, City Of Kalgoorlie-Boulder, Western Australia, 6432, Australia"
$0.52/kWh,1,false,true,-34.84380365,148.9141019,Tesla (including non-tesla),CCS (Type 2),"Lead Street, Yass, Yass Valley Council, New South Wales, 2582, Australia"
$0.69 / kWh,1,false,true,-35.72290674,147.3171931,Tesla (Tesla-only charging),CCS (Type 2),"Bowler Street, Holbrook, Greater Hume Shire Council, New South Wales, 2644, Australia"
Unknown,1,false,true,-34.77231651,149.6926729,Chargefox,CCS (Type 2),"Lockyer Street, Goulburn, Goulburn Mulwaree Council, New South Wales, 2580, Australia"
Unknown,1,false,true,-38.47811653,145.9436963,Evie,CHAdeMO,"53, McCartin Street, Leongatha, Shire of South Gippsland, Victoria, 3953, Australia"
Unknown,1,false,true,-38.47607407,145.9449661,Chargefox,CHAdeMO,"Pern Lane, Leongatha, Shire of South Gippsland, Victoria, 3953, Australia"
Unknown,1,false,true,-38.43454682,145.8255005,Evie,CCS (Type 2),"Mine Road, Korumburra, Shire of South Gippsland, Victoria, 3950, Australia"
Unknown,1,false,true,-38.43293285,145.825595,Chargefox,CCS (Type 2),"BP Korumburra South, 2, Commercial Street, Korumburra, Shire of South Gippsland, Victoria, 3950, Australia"
Unknown,1,false,true,-38.1675945,145.9534097,Evie,CCS (Type 2),"Queen Street, Warragul, Shire of Baw Baw, Victoria, 3820, Australia"
Unknown,1,false,true,-38.15200425,145.1349376,Engie,CHAdeMO,"Monash University (Peninsula Campus), McMahons Road, Frankston, Melbourne, City of Frankston, Victoria, 3199, Australia"
0.59 - 0.68 AUD kWh,2,true,true,-32.12627373,133.6729436,Chargefox,CCS (Type 2),"RAA, McKenzie Street, Ceduna, The District Council of Ceduna, South Australia, 5690, Australia"
$0.60/kWh,4,false,true,-28.33164512,153.5642184,NRMA,CCS (Type 2),"Cabarita Road, Bogangar, Tweed Shire Council, New South Wales, 2488, Australia"
Unknown,1,false,true,-37.28201337,142.9297245,Evie,CCS (Type 2),"Western Highway, Ararat, Rural City of Ararat, Victoria, 3377, Australia"
$0.66/kWh,12,false,true,-37.05469482,142.7814198,Tesla (Tesla-only charging),CCS (Type 2),"Tesla Supercharger, Church Street, Stawell, Shire of Northern Grampians, Victoria, 3380, Australia"
Unknown,1,false,true,-37.05706537,142.7810398,Evie,CCS (Type 2),"Bayliss Street, Stawell, Shire of Northern Grampians, Victoria, 3380, Australia"
Unknown,1,false,true,-36.55114428,145.9842566,Evie,CCS (Type 2),"45, Bridge Street East, Benalla, Rural City of Benalla, Victoria, 3672, Australia"
Unknown,2,false,true,-38.22449869,145.0396428,Evie,CCS (Type 2),"23, Cromwell Street, Mornington, Melbourne, Shire of Mornington Peninsula, Victoria, 3931, Australia"
"First 7kWh free, then $0.49 per kWh thereafter. $5/hr idle time",1,false,true,-33.59728517,151.319979,Jolt,CHAdeMO,"Barrenjoey Road, Palm Beach, Northern Beaches, Sydney, Northern Beaches Council, New South Wales, 2108, Australia"
"$0.60 per kW for fast DC charger, $0.36 for slow AC charger,",2,false,true,-22.54319841,115.5014157,WA EV Network (AU),CCS (Type 2),"Nanutarra Roadhouse Caravan Park, North West Coastal Highway, Nanutarra, Shire Of Ashburton, Western Australia, Australia"
Unknown,1,false,true,-28.41795527,151.0777864,(Unknown Operator),Unknown,"Albert Lane, Inglewood, Goondiwindi Regional, Queensland, 4387, Australia"
Unknown,1,true,true,-27.30355222,133.6227446,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),"Marla Roadhouse, Wattle Street, Marla, Pastoral Unincorporated Area, South Australia, 5724, Australia"
Unknown,4,false,true,-33.83754542,117.1578115,Tesla (including non-tesla),CCS (Type 2),"Benn Parade, Kojonup, Shire Of Kojonup, Western Australia, 6395, Australia"
$0.45 per kWh ,1,false,true,-32.9370644,117.1639919,Chargefox,Type 2 (Socket Only),"Williams Road, Narrogin, Shire Of Narrogin, Western Australia, 6312, Australia"
$0.45 per kWh. ,1,false,true,-32.93414343,117.1748012,Chargefox,Type 2 (Socket Only),"Williams Road, Narrogin, Shire Of Narrogin, Western Australia, 6312, Australia"
$0.45 per kWh ,1,false,true,-32.93367052,117.1767774,WA EV Network (AU),Type 2 (Socket Only),"Harris Street, Narrogin, Shire Of Narrogin, Western Australia, 6312, Australia"
$5.00 per hour.,1,Unknown,true,-31.17959764,117.3794409,(Unknown Operator),Type 2 (Tethered Connector) ,"Railway Terrace, Wyalkatchem, Shire Of Wyalkatchem, Western Australia, Australia"
free,2,Unknown,true,-28.217478,152.0311572,(Unknown Operator),CCS (Type 2),"Acacia Avenue, Warwick, Southern Downs Regional, Queensland, 4370, Australia"
payment may be required,1,Unknown,true,-38.389181,142.484993,Chargefox,CHAdeMO,"91, Merri Street, Warrnambool, City of Warrnambool, Victoria, 3280, Australia"
0.70c/kwh,3,false,true,-37.82480938,147.6324601,Tesla (Tesla-only charging),CCS (Type 2),"Nicholson Street, Central Business District, Bairnsdale, Shire of East Gippsland, Victoria, 3875, Australia"
$0.70 per kWh,3,Unknown,true,-37.82454531,147.6327352,Tesla (Tesla-only charging),CCS (Type 2),"Nicholson Street, Central Business District, Bairnsdale, Shire of East Gippsland, Victoria, 3875, Australia"
$0.60 per kWh,4,false,true,-33.32517169,115.6426658,WA EV Network (AU),CCS (Type 2),"Cobblestone Drive, Bunbury, City Of Bunbury, Western Australia, 6230, Australia"
Unknown,2,Unknown,true,-26.57509343,148.8076251,(Unknown Operator),Type 2 (Tethered Connector) ,"Roma Explorers Inn, Warrego Highway, Roma, Maranoa Regional, Queensland, 4455, Australia"
59c-68c/kWh,1,false,true,-33.02641308,137.5322686,Chargefox,CCS (Type 2),"Nicolson Avenue, Whyalla Norrie, The Corporation of the City of Whyalla, South Australia, 5608, Australia"
0.59-0.68,1,false,true,-32.48927,137.7612186,Chargefox,CCS (Type 2),"El Alamein Road, Port Augusta, Port Augusta City Council, South Australia, 5700, Australia"
"$0.60 per kWh for high power DC, $0.35 per kWh for low power AC.",2,false,true,-26.4118455,114.4640459,Chargefox,CCS (Type 2),"Overlander Roadhouse, North West Coastal Highway, Hamelin Pool, Shire Of Shark Bay, Western Australia, 6532, Australia"
Unknown,4,false,true,-32.05512903,115.9633905,Evie,CCS (Type 2),"Thornlie Square Shopping Centre, Connemara Drive, Thornlie, City of Gosnells, Western Australia, 6108, Australia"
$0.50 per kWh,1,false,true,-32.05199557,115.7649368,Chargefox,CCS (Type 2),"Fremantle, City of Fremantle, Western Australia, 6160, Australia"
0.59 - 0.68 AUD kWh,2,true,true,-32.79758494,134.198318,Chargefox,CCS (Type 2),"Wells Street, Streaky Bay, The District Council of Streaky Bay, South Australia, 5680, Australia"
"Free, with idle time penalty.",2,false,true,-31.93625847,115.8497014,WeVolt (AU),Type 2 (Socket Only),"Beatty Park Leisure Centre, 220, Vincent Street, North Perth, City of Vincent, Western Australia, 6007, Australia"
Unknown,6,Unknown,true,-34.4602252,138.9866954,Chargefox,CCS (Type 2),"Sturt Highway, Nuriootpa, The Barossa Council, South Australia, 5355, Australia"
$0.60 per kWh,2,false,true,-31.75808135,115.7714565,Chargefox,CCS (Type 2),"Sundew Rise, Joondalup, City of Joondalup, Western Australia, 6027, Australia"
Unknown,2,false,true,-27.40235542,152.9369798,BP Pulse (AU),Unknown,"BP, 1314, Samford Road, Ferny Grove, City of Brisbane, Queensland, 4055, Australia"
59c-68c/kWh,1,Unknown,true,-33.047159,135.461943,Chargefox,CCS (Type 2),"RAA, Ballantyne Street, Wudinna, Wudinna District Council, South Australia, 5652, Australia"
59c-68c/kWh,1,Unknown,true,-33.14584,136.415203,Chargefox,CCS (Type 2),"Shell Kimba, Eyre Highway, Kimba, The District Council of Kimba, South Australia, 5641, Australia"
Free,1,false,true,-34.99158898,138.5759569,(Business Owner at Location),Type 2 (Socket Only),"Allan Street, Melrose Park, Adelaide, City of Mitcham, South Australia, 5039, Australia"
1,1,true,true,-30.31157811,139.3362017,(Business Owner at Location),Type 2 (Socket Only),"Arkaroola Road, Arkaroola Village, Pastoral Unincorporated Area, South Australia, 5701, Australia"
Unknown,6,false,true,-32.10286629,115.7624488,Tesla (Tesla-only charging),CCS (Type 2),"Port Coogee Villlage Shopping Centre, 6, Calypso Parade, Port Coogee, North Coogee, City of Cockburn, Western Australia, 6163, Australia"
